provinceEnglishName,province_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
Guangxi,450000,168,0,13,0,2020-02-06 08:46:45.236
Guangxi,450000,168,0,13,0,2020-02-06 08:45:44.501
Guangxi,450000,168,0,13,0,2020-02-06 08:44:43.731
Shanghai,310000,254,0,15,0,2020-02-06 08:41:41.348
Shandong,370000,343,0,18,0,2020-02-06 08:32:34.851
Hebei,130000,157,0,7,1,2020-02-06 08:19:24.025
Shanghai,310000,254,0,15,0,2020-02-06 08:14:20.139
Tianjin,120000,69,0,2,1,2020-02-06 07:51:02.516
Chongqing,500000,389,0,15,2,2020-02-06 07:33:50.220
Yunnan,530000,128,0,5,0,2020-02-06 07:23:43.482
Hubei,420000,19665,0,633,549,2020-02-06 07:05:31.800
Hubei,420000,16678,0,538,479,2020-02-06 00:43:03.849
Hainan,460000,99,0,5,1,2020-02-06 00:43:03.849
Gansu,620000,62,0,6,0,2020-02-06 00:23:49.257
Gansu,620000,62,0,6,0,2020-02-06 00:22:48.583
Hubei,420000,16678,0,536,479,2020-02-05 23:52:29.021
Liaoning,210000,89,0,4,0,2020-02-05 23:21:08.650
Shanxi,140000,81,0,5,0,2020-02-05 23:20:07.958
Henan,410000,764,0,47,2,2020-02-05 23:19:07.238
Shanxi,140000,81,0,4,0,2020-02-05 23:19:07.238
Hunan,430000,661,0,54,0,2020-02-05 23:18:06.467
Gansu,620000,57,0,6,0,2020-02-05 23:18:06.467
Gansu,620000,57,0,4,0,2020-02-05 23:16:05.281
Zhejiang,330000,895,0,78,0,2020-02-05 23:05:58.079
Henan,410000,764,0,47,2,2020-02-05 23:00:55.123
Henan,410000,764,0,50,2,2020-02-05 22:53:50.890
Henan,410000,764,0,46,2,2020-02-05 22:39:41.917
Henan,410000,764,0,41,2,2020-02-05 22:38:41.324
Hunan,430000,661,0,53,0,2020-02-05 22:29:35.242
Hunan,430000,661,0,39,0,2020-02-05 22:12:23.502
Zhejiang,330000,895,0,70,0,2020-02-05 22:01:14.867
Anhui,340000,530,0,23,0,2020-02-05 21:36:59.867
Anhui,340000,530,0,21,0,2020-02-05 21:35:59.121
Guangdong,440000,895,0,49,0,2020-02-05 21:18:47.516
Guangdong,440000,895,0,49,0,2020-02-05 21:17:46.824
Liaoning,210000,88,0,4,0,2020-02-05 20:59:34.412
Liaoning,210000,88,0,4,0,2020-02-05 20:58:33.710
Jiangsu,320000,341,0,23,0,2020-02-05 20:40:21.131
Jiangsu,320000,341,0,23,0,2020-02-05 20:39:20.503
Guizhou,520000,64,0,9,1,2020-02-05 20:28:12.435
Fujian,350000,205,0,11,0,2020-02-05 20:27:11.899
Fujian,350000,205,0,11,0,2020-02-05 20:26:11.262
Heilongjiang,230000,190,0,7,2,2020-02-05 20:04:57.566
Guangxi,450000,150,0,13,0,2020-02-05 19:54:50.858
Liaoning,210000,88,0,3,0,2020-02-05 19:50:47.923
Liaoning,210000,88,0,3,0,2020-02-05 19:49:47.210
Guangxi,450000,150,0,12,0,2020-02-05 19:46:45.063
Guangxi,450000,150,0,12,0,2020-02-05 19:45:44.487
Hubei,420000,16678,0,537,479,2020-02-05 19:38:40.511
Hebei,130000,135,0,6,1,2020-02-05 19:23:29.842
Hebei,130000,135,0,4,1,2020-02-05 19:22:29.298
Hainan,460000,91,0,5,1,2020-02-05 19:12:22.091
Hainan,460000,91,0,5,1,2020-02-05 19:11:21.350
Jilin,220000,54,0,2,0,2020-02-05 19:01:14.712
Guizhou,520000,64,0,8,1,2020-02-05 18:16:12.335
Guangdong,440000,895,0,42,0,2020-02-05 18:15:11.615
Anhui,340000,530,0,21,0,2020-02-05 18:07:05.366
Zhejiang,330000,895,0,68,0,2020-02-05 18:06:04.241
Anhui,340000,530,0,21,0,2020-02-05 18:06:04.241
Shandong,370000,307,0,15,0,2020-02-05 18:06:04.241
Shandong,370000,307,0,15,0,2020-02-05 18:05:03.440
Sichuan,510000,301,0,24,1,2020-02-05 18:05:03.440
Sichuan,510000,301,0,24,1,2020-02-05 18:04:02.663
Heilongjiang,230000,190,0,8,2,2020-02-05 18:04:02.663
Heilongjiang,230000,190,0,7,2,2020-02-05 17:38:16.315
Heilongjiang,230000,190,0,7,2,2020-02-05 17:37:15.758
Liaoning,210000,81,0,3,0,2020-02-05 17:33:12.825
Guizhou,520000,64,0,8,0,2020-02-05 17:33:12.825
Guizhou,520000,64,0,8,0,2020-02-05 17:31:11.310
Hubei,420000,16678,0,533,479,2020-02-05 17:26:07.787
Chongqing,500000,376,0,15,2,2020-02-05 17:14:59.139
Chongqing,500000,376,0,15,2,2020-02-05 17:13:58.583
Chongqing,500000,376,0,15,2,2020-02-05 17:12:58.032
Guangdong,440000,895,0,37,0,2020-02-05 17:03:52.417
Guangdong,440000,895,0,37,0,2020-02-05 17:02:51.563
Guangdong,440000,895,0,37,0,2020-02-05 17:01:50.564
Neimenggu,150000,42,0,3,0,2020-02-05 16:43:59.304
Shaanxi,610000,165,0,6,0,2020-02-05 16:41:47.876
Neimenggu,150000,42,0,1,0,2020-02-05 16:36:22.430
Jilin,220000,54,0,3,0,2020-02-05 16:35:11.955
Hubei,420000,16678,0,525,479,2020-02-05 16:33:01.567
Hubei,420000,16678,0,525,479,2020-02-05 16:31:53.465
Yunnan,530000,124,0,5,0,2020-02-05 15:38:10.847
Shandong,370000,307,0,13,0,2020-02-05 15:24:48.216
Shandong,370000,307,0,13,0,2020-02-05 15:23:41.560
Shanghai,310000,243,0,15,1,2020-02-05 14:19:19.984
Shanghai,310000,243,0,15,1,2020-02-05 14:18:14.957
Shanghai,310000,243,0,15,1,2020-02-05 14:17:08.250
Beijing,110000,253,0,24,1,2020-02-05 13:42:32.850
Beijing,110000,253,0,24,1,2020-02-05 13:41:25.194
Beijing,110000,253,0,24,1,2020-02-05 13:40:15.806
Fujian,350000,205,0,7,0,2020-02-05 13:18:12.415
Fujian,350000,205,0,7,0,2020-02-05 13:17:03.482
Fujian,350000,205,0,7,0,2020-02-05 13:15:51.069
Fujian,350000,205,0,7,0,2020-02-05 13:13:39.333
Fujian,350000,205,0,7,0,2020-02-05 13:12:33.896
Fujian,350000,194,0,7,0,2020-02-05 12:14:07.374
Hubei,420000,16678,0,520,479,2020-02-05 11:59:48.773
Zhejiang,330000,895,0,65,0,2020-02-05 11:47:32.763
Tianjin,120000,69,0,2,1,2020-02-05 11:40:49.137
Tianjin,120000,69,0,2,1,2020-02-05 11:38:35.257
Qinghai,630000,17,0,3,0,2020-02-05 11:04:21.604
Qinghai,630000,17,0,0,0,2020-02-05 11:03:16.369
Hubei,420000,16678,0,520,479,2020-02-05 10:59:57.993
Hubei,420000,16678,0,522,479,2020-02-05 10:58:50.290
Tianjin,120000,69,0,2,0,2020-02-05 10:55:33.169
Hainan,460000,91,0,4,1,2020-02-05 10:52:10.634
Hainan,460000,91,0,6,1,2020-02-05 10:51:04.645
Hebei,130000,135,0,4,1,2020-02-05 10:45:33.785
Jiangsu,320000,341,0,13,0,2020-02-05 10:42:15.885
Hainan,460000,91,0,6,1,2020-02-05 10:42:15.885
Shaanxi,610000,165,0,2,0,2020-02-05 10:40:54.692
Hainan,460000,89,0,6,1,2020-02-05 10:40:54.692
Shaanxi,610000,142,0,2,0,2020-02-05 10:39:45.659
Shaanxi,610000,142,0,2,0,2020-02-05 10:38:38.861
Hebei,130000,135,0,5,1,2020-02-05 10:27:38.359
Hainan,460000,89,0,6,1,2020-02-05 10:13:14.618
Hainan,460000,80,0,5,1,2020-02-05 10:12:08.913
Hainan,460000,80,0,5,1,2020-02-05 10:11:03.221
Hainan,460000,80,0,5,1,2020-02-05 10:09:54.167
Xinjiang,650000,32,0,0,0,2020-02-05 09:58:44.890
Guangdong,440000,870,0,32,0,2020-02-05 09:55:26.486
Guangdong,440000,813,0,30,0,2020-02-05 09:54:20.533
Guangdong,440000,813,0,30,0,2020-02-05 09:53:15.150
Guangdong,440000,813,0,30,0,2020-02-05 09:52:09.789
Neimenggu,150000,42,0,1,0,2020-02-05 09:43:26.734
Hunan,430000,661,0,35,0,2020-02-05 09:42:20.195
Neimenggu,150000,35,0,1,0,2020-02-05 09:42:20.195
Hunan,430000,593,0,31,0,2020-02-05 09:41:14.784
Hunan,430000,593,0,31,0,2020-02-05 09:40:05.802
Hunan,430000,593,0,31,0,2020-02-05 09:38:59.978
Jiangxi,360000,548,0,27,0,2020-02-05 09:30:13.351
Jiangxi,360000,476,0,20,0,2020-02-05 09:29:07.821
Jiangxi,360000,476,0,20,0,2020-02-05 09:28:01.168
Jiangxi,360000,476,0,20,0,2020-02-05 09:26:55.347
Zhejiang,330000,895,0,63,0,2020-02-05 09:25:49.362
Zhejiang,330000,829,0,62,0,2020-02-05 09:24:43.466
Heilongjiang,230000,190,0,4,2,2020-02-05 09:22:31.796
Heilongjiang,230000,155,0,4,2,2020-02-05 09:21:24.954
Heilongjiang,230000,155,0,4,2,2020-02-05 09:20:19.547
Jiangsu,320000,341,0,17,0,2020-02-05 09:19:14.153
Jiangsu,320000,308,0,12,0,2020-02-05 09:18:08.735
Jiangsu,320000,308,0,12,0,2020-02-05 09:17:02.948
Jiangsu,320000,308,0,12,0,2020-02-05 09:15:57.656
Qinghai,630000,17,0,0,0,2020-02-05 09:14:52.351
Guizhou,520000,64,0,5,0,2020-02-05 09:13:46.920
Guizhou,520000,58,0,2,0,2020-02-05 09:12:41.665
Anhui,340000,530,0,20,0,2020-02-05 09:11:36.183
Henan,410000,764,0,41,2,2020-02-05 09:10:30.793
Anhui,340000,480,0,20,0,2020-02-05 09:10:30.793
Henan,410000,764,2,48,2,2020-02-05 09:08:18.573
Anhui,340000,480,0,20,0,2020-02-05 09:08:18.573
Shandong,370000,298,0,13,0,2020-02-05 09:02:50.825
Shandong,370000,275,0,11,0,2020-02-05 09:01:45.625
Shandong,370000,275,0,11,0,2020-02-05 09:00:40.479
Shandong,370000,275,0,11,0,2020-02-05 08:59:34.766
Shandong,370000,275,0,11,0,2020-02-05 08:58:29.588
Shandong,370000,275,0,11,0,2020-02-05 08:57:23.253
Sichuan,510000,301,0,23,1,2020-02-05 08:48:38.473
Guangxi,450000,150,0,10,0,2020-02-05 08:39:56.021
Hebei,130000,136,0,5,1,2020-02-05 08:36:39.756
Jilin,220000,54,0,1,0,2020-02-05 08:36:39.756
Hebei,130000,135,0,4,1,2020-02-05 08:35:34.068
Hebei,130000,135,0,4,1,2020-02-05 08:30:07.015
Shanghai,310000,233,0,12,1,2020-02-05 08:14:53.551
Chongqing,500000,366,0,14,2,2020-02-05 08:13:48.577
Chongqing,500000,366,0,14,2,2020-02-05 08:06:12.145
Chongqing,500000,366,0,9,2,2020-02-05 08:01:50.496
Chongqing,500000,366,0,9,2,2020-02-05 07:55:19.362
Hubei,420000,16678,0,522,479,2020-02-05 07:36:51.761
Chongqing,500000,366,0,9,2,2020-02-05 07:36:51.761
Hubei,420000,16678,0,520,479,2020-02-05 07:29:16.975
Yunnan,530000,122,0,5,0,2020-02-05 07:22:47.370
Shanxi,140000,81,0,4,0,2020-02-05 07:18:27.700
Gansu,620000,57,0,4,0,2020-02-04 23:38:26.203
Jiangxi,360000,476,0,20,0,2020-02-04 22:37:22.773
Henan,410000,675,2,27,2,2020-02-04 22:32:55.073
Henan,410000,675,2,27,2,2020-02-04 22:31:49.210
Liaoning,210000,81,0,2,0,2020-02-04 22:08:21.119
Hunan,430000,593,0,31,0,2020-02-04 21:56:10.613
Sichuan,510000,282,0,14,1,2020-02-04 21:31:45.348
Tianjin,120000,67,0,2,0,2020-02-04 21:28:23.663
Guangdong,440000,813,0,30,0,2020-02-04 20:55:16.467
Zhejiang,330000,829,0,62,0,2020-02-04 20:48:39.679
Tianjin,120000,67,0,1,0,2020-02-04 20:47:33.637
Tianjin,120000,67,0,1,0,2020-02-04 20:45:19.714
Shanxi,140000,74,0,4,0,2020-02-04 20:28:59.567
Shaanxi,610000,142,0,2,0,2020-02-04 20:27:53.123
Shanxi,140000,74,0,4,0,2020-02-04 20:27:53.123
Shanghai,310000,219,0,12,1,2020-02-04 20:25:40.282
Xinjiang,650000,29,0,0,0,2020-02-04 20:25:40.282
Fujian,350000,194,0,3,0,2020-02-04 20:12:25.653
Shandong,370000,275,0,11,0,2020-02-04 19:59:03.540
Shandong,370000,275,0,11,0,2020-02-04 19:57:55.716
Henan,410000,675,2,27,2,2020-02-04 19:51:07.181
Jiangsu,320000,308,0,12,0,2020-02-04 19:51:07.181
Henan,410000,675,2,27,2,2020-02-04 19:50:01.042
Hunan,430000,593,0,30,0,2020-02-04 19:37:53.684
Hainan,460000,80,0,5,1,2020-02-04 19:26:47.312
Guangdong,440000,813,0,27,0,2020-02-04 19:24:35.881
Guizhou,520000,58,0,2,0,2020-02-04 18:43:40.141
Guizhou,520000,58,0,2,0,2020-02-04 18:42:35.252
Hubei,420000,13522,0,397,414,2020-02-04 17:34:45.960
Hubei,420000,13522,0,395,414,2020-02-04 17:33:40.435
Hunan,430000,593,0,29,0,2020-02-04 17:29:03.067
Guangdong,440000,813,0,24,0,2020-02-04 17:24:37.480
Hubei,420000,13522,0,395,414,2020-02-04 17:20:02.902
Hubei,420000,13522,0,398,414,2020-02-04 17:18:57.626
Hubei,420000,13522,0,398,414,2020-02-04 17:16:46.434
Zhejiang,330000,829,0,60,0,2020-02-04 17:08:52.757
Shandong,370000,275,0,9,0,2020-02-04 16:49:57.642
Hebei,130000,126,0,4,1,2020-02-04 16:49:57.642
Shandong,370000,275,0,7,0,2020-02-04 16:48:50.210
Liaoning,210000,77,0,2,0,2020-02-04 16:47:44.575
Beijing,110000,228,0,23,1,2020-02-04 16:28:27.648
Beijing,110000,228,0,12,1,2020-02-04 16:21:36.241
Beijing,110000,212,0,12,1,2020-02-04 16:20:27.060
Chongqing,500000,344,0,9,2,2020-02-04 16:15:55.937
Chongqing,500000,337,0,9,2,2020-02-04 16:14:49.980
Xizang,540000,1,0,0,0,2020-02-04 16:11:25.779
Heilongjiang,230000,155,0,4,2,2020-02-04 15:37:37.598
Liaoning,210000,77,0,1,0,2020-02-04 15:19:52.180
Shandong,370000,275,0,7,0,2020-02-04 15:15:29.381
Hubei,420000,13522,0,398,414,2020-02-04 15:05:29.413
Yunnan,530000,119,0,5,0,2020-02-04 14:59:58.025
Hubei,420000,13522,0,398,414,2020-02-04 14:43:16.502
Hubei,420000,13522,0,398,414,2020-02-04 14:42:07.908
Hubei,420000,13522,0,398,414,2020-02-04 14:36:39.551
Zhejiang,330000,829,0,49,0,2020-02-04 14:31:10.462
Shanghai,310000,219,0,12,1,2020-02-04 14:23:27.710
Shanghai,310000,208,0,12,1,2020-02-04 14:22:22.605
Guangxi,450000,139,0,10,0,2020-02-04 13:44:37.489
Anhui,340000,480,0,20,0,2020-02-04 13:28:05.653
Anhui,340000,480,0,14,0,2020-02-04 13:27:00.773
Tianjin,120000,66,0,1,0,2020-02-04 13:03:55.086
Hainan,460000,80,0,4,1,2020-02-04 13:00:36.172
Tianjin,120000,66,0,1,0,2020-02-04 12:59:30.711
Tianjin,120000,60,0,1,0,2020-02-04 12:58:25.125
Hunan,430000,593,0,26,0,2020-02-04 12:27:38.668
Jiangsu,320000,308,0,10,0,2020-02-04 12:24:14.446
Shanghai,310000,208,0,12,1,2020-02-04 12:15:28.131
Guangxi,450000,139,0,7,0,2020-02-04 11:46:47.803
Guangdong,440000,797,0,24,0,2020-02-04 11:44:33.042
Guangxi,450000,139,0,7,0,2020-02-04 11:36:53.013
Fujian,350000,194,0,1,0,2020-02-04 11:20:27.421
Jilin,220000,42,0,1,0,2020-02-04 11:20:27.421
Hubei,420000,13522,0,398,414,2020-02-04 11:13:52.221
Neimenggu,150000,35,0,1,0,2020-02-04 10:53:57.931
Shaanxi,610000,142,0,1,0,2020-02-04 10:23:18.330
Ningxia,640000,34,0,1,0,2020-02-04 10:07:53.832
Jiangxi,360000,476,0,19,0,2020-02-04 09:41:23.143
Shaanxi,610000,128,0,1,0,2020-02-04 09:37:01.947
Guangdong,440000,797,0,21,0,2020-02-04 09:35:56.261
Hunan,430000,593,0,22,0,2020-02-04 09:35:56.261
Zhejiang,330000,829,0,48,0,2020-02-04 09:34:50.710
Sichuan,510000,282,0,14,1,2020-02-04 09:33:45.466
Xinjiang,650000,29,0,0,0,2020-02-04 09:32:40.252
Qinghai,630000,15,0,0,0,2020-02-04 09:32:40.252
Hubei,420000,13522,0,396,414,2020-02-04 09:21:45.290
Henan,410000,675,2,20,2,2020-02-04 09:21:45.290
Guizhou,520000,56,0,2,0,2020-02-04 08:57:39.168
Jiangsu,320000,308,0,8,0,2020-02-04 08:55:26.749
Henan,410000,675,2,14,2,2020-02-04 08:52:09.547
Shandong,370000,270,0,7,0,2020-02-04 08:52:09.547
Heilongjiang,230000,155,0,2,2,2020-02-04 08:44:24.550
Anhui,340000,480,0,14,0,2020-02-04 08:41:09.186
Hainan,460000,79,0,4,1,2020-02-04 08:34:36.325
Guangxi,450000,139,0,7,0,2020-02-04 08:23:44.678
Jilin,220000,42,0,1,0,2020-02-04 08:22:39.752
Hebei,130000,126,0,3,1,2020-02-04 08:18:19.596
Shanghai,310000,208,0,10,1,2020-02-04 08:12:55.240
Chongqing,500000,337,0,9,2,2020-02-04 07:38:14.462
Yunnan,530000,117,0,5,0,2020-02-04 07:23:04.187
Hubei,420000,13522,0,386,414,2020-02-04 07:14:24.718
Shanxi,140000,74,0,2,0,2020-02-04 07:12:14.835
Hubei,420000,13522,0,300,414,2020-02-04 07:04:39.923
Gansu,620000,55,0,3,0,2020-02-04 07:02:30.273
Anhui,340000,408,0,14,0,2020-02-03 22:44:54.109
Henan,410000,566,0,16,2,2020-02-03 22:35:46.941
Shandong,370000,259,0,7,0,2020-02-03 22:33:28.253
Henan,410000,566,0,16,2,2020-02-03 22:30:09.404
Hainan,460000,72,0,4,1,2020-02-03 22:13:31.840
Hainan,460000,71,0,4,1,2020-02-03 22:12:26.177
Liaoning,210000,74,0,1,0,2020-02-03 22:11:12.557
Liaoning,210000,73,0,1,0,2020-02-03 22:10:02.902
Tianjin,120000,60,0,1,0,2020-02-03 21:50:17.770
Hubei,420000,11177,0,300,350,2020-02-03 21:32:30.697
Zhejiang,330000,724,0,43,0,2020-02-03 21:29:03.512
Zhejiang,330000,724,0,40,0,2020-02-03 21:27:58.202
Hubei,420000,11177,0,299,350,2020-02-03 21:21:02.103
Hubei,420000,11177,0,295,350,2020-02-03 21:19:54.625
Zhejiang,330000,724,0,40,0,2020-02-03 20:57:41.610
Henan,410000,566,0,14,2,2020-02-03 20:54:24.011
Henan,410000,566,0,14,2,2020-02-03 20:52:12.940
Guangdong,440000,725,0,21,0,2020-02-03 20:50:01.604
Guangdong,440000,725,0,15,0,2020-02-03 20:48:55.373
Yunnan,530000,114,0,5,0,2020-02-03 20:48:55.373
Yunnan,530000,114,0,5,0,2020-02-03 20:47:43.843
Guangxi,450000,127,0,7,0,2020-02-03 20:26:33.607
Guangxi,450000,127,0,2,0,2020-02-03 20:25:28.164
Henan,410000,566,0,14,2,2020-02-03 20:23:18.384
Henan,410000,566,0,14,2,2020-02-03 20:14:16.455
Henan,410000,566,0,14,2,2020-02-03 20:13:10.956
Henan,410000,566,0,14,2,2020-02-03 20:12:05.010
Fujian,350000,179,0,1,0,2020-02-03 19:29:47.052
Sichuan,510000,254,0,14,1,2020-02-03 19:20:02.713
Jiangsu,320000,271,0,8,0,2020-02-03 19:00:04.913
Jiangsu,320000,271,0,7,0,2020-02-03 18:58:58.481
Hunan,430000,521,0,22,0,2020-02-03 18:54:35.950
Hunan,430000,521,0,16,0,2020-02-03 18:52:24.471
Anhui,340000,408,0,11,0,2020-02-03 18:34:50.360
Beijing,110000,212,0,12,1,2020-02-03 17:44:07.537
Yunnan,530000,114,0,4,0,2020-02-03 17:36:07.519
Yunnan,530000,114,0,3,0,2020-02-03 17:35:02.259
Yunnan,530000,114,0,3,0,2020-02-03 17:33:56.154
Beijing,110000,212,0,12,1,2020-02-03 17:22:59.844
Beijing,110000,212,0,12,1,2020-02-03 17:21:55.011
Beijing,110000,212,0,9,1,2020-02-03 17:19:39.901
Beijing,110000,212,0,9,1,2020-02-03 17:18:34.947
Beijing,110000,212,0,9,1,2020-02-03 17:17:28.759
Beijing,110000,212,0,9,1,2020-02-03 17:16:22.427
Beijing,110000,212,0,9,1,2020-02-03 17:15:17.518
Beijing,110000,212,0,9,1,2020-02-03 17:14:12.410
Guangdong,440000,725,0,15,0,2020-02-03 16:45:08.096
Guangdong,440000,725,0,15,0,2020-02-03 16:44:02.956
Guangdong,440000,725,0,15,0,2020-02-03 16:42:57.709
Ningxia,640000,31,0,1,0,2020-02-03 16:32:53.900
Chongqing,500000,312,0,8,2,2020-02-03 16:29:32.407
Chongqing,500000,312,0,7,2,2020-02-03 16:28:24.902
Chongqing,500000,312,0,7,2,2020-02-03 16:26:14.278
Hubei,420000,11177,0,295,350,2020-02-03 16:00:45.650
Hubei,420000,11177,0,295,350,2020-02-03 15:58:14.641
Shanghai,310000,203,0,10,1,2020-02-03 15:41:33.401
Shanghai,310000,203,0,10,1,2020-02-03 15:34:58.660
Shandong,370000,259,0,6,0,2020-02-03 15:29:26.322
Shandong,370000,259,0,6,0,2020-02-03 15:28:21.338
Heilongjiang,230000,121,0,2,2,2020-02-03 15:10:41.923
Heilongjiang,230000,121,0,2,2,2020-02-03 15:09:36.163
Xinjiang,650000,24,0,0,0,2020-02-03 14:53:22.173
Shanghai,310000,203,0,10,1,2020-02-03 14:31:07.420
Shanghai,310000,203,0,10,1,2020-02-03 14:30:01.619
Shanghai,310000,203,0,10,1,2020-02-03 14:25:40.087
Yunnan,530000,109,0,3,0,2020-02-03 14:12:09.913
Tianjin,120000,56,0,1,0,2020-02-03 14:00:54.544
Tianjin,120000,54,0,1,0,2020-02-03 13:53:17.728
Tianjin,120000,56,0,1,0,2020-02-03 13:12:24.017
Tianjin,120000,56,0,1,0,2020-02-03 13:11:18.272
Anhui,340000,408,0,8,0,2020-02-03 12:22:36.311
Liaoning,210000,73,0,1,0,2020-02-03 11:57:12.574
Fujian,350000,179,0,0,0,2020-02-03 11:16:39.130
Shanxi,140000,66,0,2,0,2020-02-03 11:13:15.808
Qinghai,630000,13,0,0,0,2020-02-03 11:09:58.436
Tianjin,120000,54,0,1,0,2020-02-03 10:56:41.739
Tianjin,120000,48,0,1,0,2020-02-03 10:55:36.446
Neimenggu,150000,34,0,1,0,2020-02-03 10:53:23.956
Qinghai,630000,13,0,0,0,2020-02-03 10:40:09.237
Qinghai,630000,13,0,0,0,2020-02-03 10:37:56.750
Shaanxi,610000,128,0,0,0,2020-02-03 10:32:24.434
Hainan,460000,70,0,4,1,2020-02-03 10:32:24.434
Ningxia,640000,31,0,0,0,2020-02-03 10:28:00.274
Heilongjiang,230000,118,0,2,2,2020-02-03 09:42:55.013
Jiangxi,360000,391,0,18,0,2020-02-03 09:32:59.118
Guangdong,440000,683,0,15,0,2020-02-03 09:31:53.550
Hunan,430000,521,0,16,0,2020-02-03 09:31:53.550
Zhejiang,330000,724,0,36,0,2020-02-03 09:29:42.362
Hubei,420000,11177,0,295,350,2020-02-03 09:28:34.053
Henan,410000,566,0,14,2,2020-02-03 09:28:34.053
Anhui,340000,408,0,7,0,2020-02-03 09:28:34.053
Chongqing,500000,300,0,7,2,2020-02-03 09:28:34.053
Jiangsu,320000,271,0,7,0,2020-02-03 09:28:34.053
Sichuan,510000,254,0,12,1,2020-02-03 09:28:34.053
Shandong,370000,246,0,6,0,2020-02-03 09:28:34.053
Shanghai,310000,193,0,10,1,2020-02-03 09:28:34.053
Guangxi,450000,127,0,2,0,2020-02-03 09:28:34.053
Hebei,130000,113,0,3,1,2020-02-03 09:28:34.053
Hainan,460000,71,0,4,1,2020-02-03 09:28:34.053
Shanxi,140000,66,0,3,0,2020-02-03 09:28:34.053
Gansu,620000,51,0,3,0,2020-02-03 09:28:34.053
Tianjin,120000,48,0,1,0,2020-02-03 09:28:34.053
Guizhou,520000,46,0,2,0,2020-02-03 09:28:34.053
Jilin,220000,31,0,1,0,2020-02-03 09:28:34.053
Xinjiang,650000,24,0,0,0,2020-02-03 09:28:34.053
Hainan,460000,64,0,4,1,2020-02-02 23:47:32.964
Henan,410000,493,0,10,2,2020-02-02 23:37:15.069
Gansu,620000,40,0,3,0,2020-02-02 23:08:20.830
Liaoning,210000,70,0,1,0,2020-02-02 23:02:47.012
Jiangxi,360000,333,0,12,0,2020-02-02 22:53:58.118
Sichuan,510000,231,0,11,1,2020-02-02 22:53:58.118
Hainan,460000,64,0,3,1,2020-02-02 22:53:58.118
Anhui,340000,340,0,7,0,2020-02-02 21:04:21.465
Hunan,430000,463,0,16,0,2020-02-02 21:01:04.237
Henan,410000,493,0,9,2,2020-02-02 20:53:22.134
Zhejiang,330000,661,0,32,0,2020-02-02 20:52:17.256
Guangdong,440000,632,0,15,0,2020-02-02 20:52:17.256
Hubei,420000,9074,0,267,294,2020-02-02 20:50:05.247
Hubei,420000,9074,0,267,294,2020-02-02 20:47:55.348
Hubei,420000,9074,0,261,294,2020-02-02 20:32:13.879
Hubei,420000,9074,0,261,294,2020-02-02 20:30:02.986
Hubei,420000,9074,0,261,294,2020-02-02 20:28:58.123
Zhejiang,330000,661,0,31,0,2020-02-02 19:56:18.245
Jiangsu,320000,236,0,7,0,2020-02-02 19:43:03.214
Tianjin,120000,48,0,1,0,2020-02-02 19:41:58.021
Hunan,430000,463,0,15,0,2020-02-02 19:28:34.798
Gansu,620000,40,0,1,0,2020-02-02 19:21:57.652
Gansu,620000,40,0,1,0,2020-02-02 19:20:51.771
Henan,410000,493,0,5,2,2020-02-02 18:56:34.281
Yunnan,530000,105,0,3,0,2020-02-02 18:49:58.162
Yunnan,530000,99,0,3,0,2020-02-02 18:48:50.298
Yunnan,530000,99,0,3,0,2020-02-02 18:47:44.905
Shanxi,140000,56,0,2,0,2020-02-02 18:42:08.619
Sichuan,510000,231,0,4,1,2020-02-02 18:41:03.638
Shanxi,140000,56,0,1,0,2020-02-02 18:41:03.638
Anhui,340000,340,0,6,0,2020-02-02 18:33:19.385
Anhui,340000,340,0,6,0,2020-02-02 18:32:12.770
Hubei,420000,9074,0,252,294,2020-02-02 18:25:27.170
Shandong,370000,230,0,6,0,2020-02-02 18:23:15.451
Shandong,370000,230,0,5,0,2020-02-02 18:22:09.362
Hunan,430000,463,0,12,0,2020-02-02 18:04:24.574
Hainan,460000,64,0,2,1,2020-02-02 17:48:24.547
Hainan,460000,63,0,2,1,2020-02-02 17:47:18.345
Hunan,430000,463,0,9,0,2020-02-02 17:35:09.538
Tianjin,120000,48,0,1,0,2020-02-02 17:35:09.538
Hunan,430000,463,0,8,0,2020-02-02 17:34:03.757
Hainan,460000,63,0,2,1,2020-02-02 17:12:00.674
Hainan,460000,63,0,1,1,2020-02-02 17:03:13.538
Guangdong,440000,632,0,14,0,2020-02-02 16:46:34.526
Beijing,110000,191,0,9,1,2020-02-02 16:33:11.197
Beijing,110000,183,0,9,1,2020-02-02 16:32:05.841
Chongqing,500000,275,0,7,1,2020-02-02 16:23:09.066
Chongqing,500000,275,0,3,1,2020-02-02 16:18:43.725
Beijing,110000,183,0,9,1,2020-02-02 16:18:43.725
Qinghai,630000,11,0,0,0,2020-02-02 16:18:43.725
Xizang,540000,1,0,0,0,2020-02-02 16:18:43.725
Yunnan,530000,99,0,3,0,2020-02-02 16:03:09.338
Yunnan,530000,99,0,2,0,2020-02-02 16:02:04.327
Liaoning,210000,69,0,1,0,2020-02-02 16:02:04.327
Liaoning,210000,64,0,1,0,2020-02-02 16:00:59.382
Liaoning,210000,64,0,1,0,2020-02-02 15:59:53.401
Shandong,370000,230,0,5,0,2020-02-02 15:42:52.586
